,UsedPower,label
0,2.5329629787451866,0
1,3.1765391152058364,0
2,3.836575372258861,0
3,3.4493416774510024,0
4,3.409524362797951,0
5,3.1556486639465824,0
6,3.3307722716959214,0
7,2.913291525068588,0
8,3.4187348898365477,0
9,3.7593133632093547,0
10,3.7194100715877014,0
11,4.181117319979384,0
12,4.540296569789564,0
13,3.2555213651528305,0
14,3.4853162160488296,0
15,3.7248244907030617,0
16,3.90101199134709,0
17,3.735288734614953,0
18,4.246232998916105,0
19,4.288810897212214,0
20,4.498474296631259,0
21,4.538173424409596,0
22,4.303684112240897,0
23,3.977450265578861,0
24,4.215624761550696,0
25,4.271691005052011,0
26,4.598845039748143,0
27,4.279433262485968,0
28,3.7198737942609172,0
29,4.702504675907413,0
30,3.9754594257806577,0
31,4.261761824959206,0
32,4.716575456998465,0
33,3.8003291098915652,0
34,3.573919062960297,0
35,4.217300942332744,0
36,3.733172776777011,0
37,3.903299407886795,0
38,4.135227261119407,0
39,4.012986045497411,0
40,4.016302870104332,0
41,3.5745561626088125,0
42,3.860899785702663,0
43,3.291343231365193,0
44,3.6632740928289804,0
45,3.581031465464559,0
46,4.012969545745495,0
47,3.902520353546305,0
48,3.4260585483244204,0
49,3.5046837361561067,0
50,3.369655490590598,0
51,3.4103058168304425,0
52,3.73410807202538,0
53,2.8310701625322534,0
54,3.5625991443402207,0
55,3.4223725014473305,0
56,3.2898060394300357,0
57,3.461433053138016,0
58,3.026928809906139,0
59,3.0534000518551907,0
60,2.9853234417633194,0
61,2.2486014532725416,0
62,3.051711936439948,0
63,2.8524943066086506,0
64,2.4287694330675524,0
65,2.5956765183793786,0
66,2.6960142617521337,0
67,2.860359977847975,0
68,2.6376200886760564,0
69,2.393513317172057,0
70,2.5420633191172417,0
71,2.407207576197964,0
72,2.7718657796139343,0
73,2.595917358884667,0
74,2.4624212567219423,0
75,2.9275002152916065,0
76,2.462129478735548,0
77,2.625893828431357,0
78,2.9297445841605825,0
79,2.712057063351926,0
80,2.7612241037901897,0
81,2.7621024088962027,0
82,3.061499399042516,0
83,2.8818337326279932,0
84,2.7047110778228283,0
85,3.0858113762911867,0
86,3.0727469730975727,0
87,3.137870683781707,0
88,3.439893052992711,0
89,3.768881955774216,0
90,3.3648700512916627,0
91,3.560977233715727,0
92,3.8157773678225646,0
93,3.304497837109851,0
94,3.7321784640631517,0
95,3.375120916170423,0
96,3.5623444603814045,0
97,3.898668188499653,0
98,4.145141278086235,0
99,3.607447856194779,0
100,4.461173819238327,0
101,3.5665107654150114,0
102,3.8374876417018973,0
103,4.866472154993474,0
104,4.689330262616709,0
105,4.327741527383626,0
106,4.265071937895639,0
107,4.748374020997756,0
108,4.8070831705509205,0
109,4.508775296342313,0
110,4.914043528659639,0
